,iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,XPTOT_o,emotenss f
14409,ERI,TTO,10850.97242,1,0,2466030336.0,108000000000.0,20905.06055,10792.86484,195000000000.0,16300000.0
14411,ERI,TUR,2843.3401519999998,0,0,137441824.0,27981056748.0,2435.197021,2798.105675,252000000000.0,16400000.0
14412,ERI,TWN,8506.909109999999,0,0,78700000.0,85752579231.0,679.5930176,8575.257923000001,276000000000.0,16000000.0
14415,ERI,UKR,3808.190612,0,0,5498563584.0,39778520188.0,4864.882813,3977.852019,368000000000.0,15500000.0
14416,ERI,URY,11457.14381,0,0,1802501504.0,114000000000.0,13918.0,11430.89856,409000000000.0,16200000.0
14417,ERI,USA,12265.22098,1,0,309587744.0,119000000000.0,2022.2719730000001,11905.79203,406000000000.0,16700000.0
14419,ERI,UZB,4008.518977,0,0,13114822656.0,41012660286.0,33113.13281,4101.266029,399000000000.0,15800000.0
14420,ERI,VCT,10741.83767,1,0,62500052.0,107000000000.0,53.0,10680.49777,891440.0,16300000.0
14422,ERI,VNM,7241.259073,0,0,11015366656.0,70497591096.0,23261.27344,7049.759109999999,884510.0,16600000.0
14425,ERI,WSM,16670.19995,1,0,22506858496.0,167000000000.0,530274.75,16711.64728,714285.75,16100000.0
14426,ERI,YEM,570.4170968,1,0,322434208.0,5663431867.0,1746.869995,566.3431867,830220.0,16300000.0
14427,ERI,YUG,3687.463232,0,0,2158584320.0,37095933012.0,2748.100098,3709.593301,855689.1875,16100000.0
14428,ERI,ZAF,5107.388043,1,0,239129344.0,47665195547.0,1207.108032,4766.519555,898058.25,17300000.0
14429,ERI,ZMB,3475.735238,1,0,817339008.0,36138312859.0,25853.24805,3613.831286,1019393.375,15600000.0
14430,ERI,ZWE,3878.3581619999995,1,0,100815464.0,37916204547.0,1945.781006,3791.6204549999998,1041666.688,16500000.0
14431,ESH,AGO,5009.332365,0,0,671042240.0,49126303005.0,5131.460938,4912.6303,1039603.938,16500000.0
14434,ESH,ARG,8312.936723,0,0,12143086592.0,83507531117.0,7912.272948999999,8350.753112,1237345.375,16100000.0
14439,ESH,BEL,3101.228809,0,0,506111520.0,30229167226.0,4933.130859000001,3022.916723,1773835.875,16600000.0
14442,ESH,BGR,3906.795121,0,0,104686528.0,37118707061.0,1259.189941,3711.870706,1616379.25,17000000.0
14443,ESH,BHR,6313.7211560000005,1,0,655725312.0,62644721720.0,3916.927979,6264.472172,1614668.875,16300000.0
14444,ESH,BHS,6340.930254999999,0,0,444047968.0,63351483923.0,6795.51416,6335.148392,1833333.375,16200000.0
14445,ESH,BLZ,7702.480423,0,0,17150290.0,76808385821.0,425.5090027,7680.838581999999,1813186.875,16200000.0
14446,ESH,BMU,4965.861132,0,0,449625376.0,49664114584.0,4250.025879,4966.411458,2235427.25,16200000.0
14447,ESH,BOL,7487.913418000001,0,0,95729248.0,76586620258.0,680.0679932,7658.662026000001,2876870.0,15800000.0
14449,ESH,BRB,5028.422682,0,0,1605062656.0,50584866369.0,13744.38281,5058.486637,3103644.5,16100000.0
14450,ESH,BRN,13452.141919999998,0,0,1607918080.0,134000000000.0,8413.329102,13407.30647,2924311.75,16200000.0
14451,ESH,CAF,4158.830182,0,0,67008088.0,42163537090.0,118.1760025,4216.353709,2405206.5,16000000.0
14452,ESH,CAN,6692.373631,0,0,60833384.0,57984737745.0,498.88699339999994,5798.473774,2630090.5,18700000.0
14453,ESH,CHE,2941.363598,0,0,27603534.0,29386068281.0,650.7299805,2938.606828,3049125.0,16200000.0
14455,ESH,CIV,2467.714125,0,0,2533756160.0,26152596981.0,34790.94531,2615.259698,3251121.0,15300000.0
14456,ESH,CMR,3519.2323880000004,0,0,3592991488.0,36867610717.0,27032.94336,3686.761072,3335201.75,15400000.0
14458,ESH,COG,4526.518847,0,0,6955525632.0,46430645965.0,6067.713867,4643.064596,3555431.25,15800000.0
14461,ESH,CRI,7608.970089,0,0,1387655936.0,76216256420.0,10375.87695,7621.625642,3602860.5,16100000.0
14462,ESH,CUB,6672.420770000001,0,0,5183598080.0,68893497478.0,7415.402831999999,6889.349748000001,4095656.75,15700000.0
14463,ESH,CYM,6933.599606000001,0,0,61083828224.0,69409974065.0,101061.0,6940.997406999999,4388889.0,16200000.0
14466,ESH,DEU,3396.891561,0,0,1632334720.0,35785213471.0,18913.17773,3578.521347,6502490.0,15400000.0
14469,ESH,DOM,5839.687102000001,0,0,444353344.0,58491222168.0,335.85000610000003,5849.122217,6346578.5,16100000.0
14470,ESH,DZA,1913.8403190000001,1,1,694546240.0,18775797573.0,8221.021484,1877.579757,5943863.5,16500000.0
14473,ESH,ESP,1811.20177,0,0,533867648.0,17101048007.0,4794.398926,1710.1048010000002,5932671.0,17100000.0
14474,ESH,FIN,4800.696897,0,0,2326660096.0,46619342141.0,12629.33301,4661.934214,6057268.5,16700000.0
14477,ESH,FRA,2685.8933620000003,0,0,5162246656.0,27592242141.0,33196.28906,2759.224214,5885588.5,15700000.0
14483,ESH,GLP,5086.616633,0,0,616500480.0,51366224778.0,4874.112793,5136.622478,6993392.0,16000000.0
14488,ESH,GTM,8044.5703920000005,0,0,36642627584.0,80398765774.0,53235.75,8039.876577,6618864.0,16200000.0
14490,ESH,HKG,12194.63911,0,0,71295896.0,121000000000.0,307.89999389999997,12127.50836,7965821.0,16300000.0
14491,ESH,HND,7720.412934999999,0,0,1642376448.0,77372362465.0,2662.063965,7737.2362459999995,7893289.5,16100000.0
14492,ESH,HTI,6071.171964,0,0,316208576.0,60818178452.0,931.4660034,6081.8178450000005,8246575.5,16100000.0
14494,ESH,IDN,13404.25908,0,0,3111404032.0,133000000000.0,108821.5625,13283.56934,8347107.5,16300000.0
14495,ESH,IND,8998.891676000001,0,0,699072000.0,86813397922.0,9598.196289,8681.339792,8503027.0,16800000.0
14496,ESH,IRL,3008.877461,0,0,54103007232.0,29683923947.0,51276.05469,2968.392395,8640616.0,16400000.0
14498,ESH,IRQ,5596.581251,1,0,432241728.0,55056691176.0,8872.866211,5505.669118,9801762.0,16400000.0
14499,ESH,ISL,4245.037132,0,0,185375984.0,41593586399.0,158.6289978,4159.3586399999995,10928061.0,16500000.0
14500,ESH,ITA,2940.55971,0,0,183000000.0,28510348720.0,598.4910278,2851.0348719999997,10946908.0,16700000.0
14501,ESH,JAM,6551.435204,0,0,730728320.0,33499861946.0,5963.248047,3349.986195,10608553.0,31600000.0
14502,ESH,JOR,4791.84199,1,0,3370873088.0,47428021189.0,55045.89844,4742.802119,11291209.0,16300000.0
14503,ESH,JPN,12466.6662,0,0,269500224.0,125000000000.0,2552.199951,12470.98099,12919186.0,16200000.0
14505,ESH,KHM,12091.79812,0,0,1075909632.0,121000000000.0,5730.908203,12079.430620000001,16419549.0,16200000.0
14509,ESH,LBN,4741.346789,1,0,152666800.0,46817223812.0,3317.314941,4681.7223810000005,63319428.0,16400000.0
14513,ESH,LKA,10000.94043,0,0,79903168.0,99555326087.0,1755.2600100000002,9955.532609,58892840.0,16200000.0
14514,ESH,MAC,12090.75879,0,0,6697517.0,121000000000.0,51.13399887,12088.675809999999,24655700.0,16200000.0
14515,ESH,MAR,1016.2802369999999,1,1,2481392384.0,8907424351.0,30838.30273,890.7424351,26535432.0,18500000.0
14516,ESH,MDG,8317.562245000001,0,0,1344048768.0,83074073359.0,9260.68457,8307.407336,25951430.0,16200000.0
14517,ESH,MEX,8749.454744,0,0,233800096.0,86505033302.0,1438.985962,8650.50333,27467676.0,16400000.0
14519,ESH,MLT,2843.193229,0,0,115342056.0,27893508810.0,1348.447998,2789.350881,31958998.0,16500000.0
14520,ESH,MMR,10957.4196,0,0,1109500416.0,110000000000.0,639.1699829,10969.23373,33377944.0,16200000.0
14521,ESH,MOZ,7452.081167,0,0,572222720.0,67890321889.0,10599.79004,6789.0321890000005,33379046.0,17800000.0
14522,ESH,MRT,973.7547865,0,1,1393000576.0,10453198876.0,1941.05603,1045.319888,37142856.0,15100000.0
14523,ESH,MUS,9255.531612,0,0,429862720.0,92499042538.0,6232.704102000001,9249.904254000001,35773252.0,16200000.0
14524,ESH,MWI,6897.516377,0,0,197666608.0,68271763851.0,201.48800659999998,6827.176385,28066298.0,16300000.0
14525,ESH,MYS,12522.287540000001,0,0,140000000000.0,123000000000.0,128928.0,12278.40985,26361768.0,16500000.0
14526,ESH,NER,2386.950982,0,0,6031550976.0,21969248677.0,21153.72266,2196.924868,26646404.0,17600000.0
14528,ESH,NIC,7706.56661,0,0,91916744.0,77322851322.0,359.73498539999997,7732.285131999999,29221106.0,16100000.0
14530,ESH,NOR,4168.375557,0,0,593758912.0,40760390111.0,2012.0,4076.039011,44221104.0,16500000.0
14531,ESH,NZL,18398.6847,0,0,3118204928.0,183000000000.0,61585.51953,18282.44315,42261308.0,16300000.0
14532,ESH,OMN,7082.473853,1,0,321762880.0,71222339410.0,11524.13184,7122.2339409999995,46258504.0,16100000.0
14533,ESH,PAK,8094.04183,0,0,8906820608.0,78705433587.0,9618.755859,7870.543359,35152212.0,16600000.0
14534,ESH,PAN,7262.290241,0,0,366277696.0,72180039225.0,3975.614014,7218.003922,32394366.0,16300000.0
14535,ESH,PER,8015.1712,0,0,89794728.0,81424884074.0,99.5,8142.488406999999,27718310.0,15900000.0
14536,ESH,PHL,13462.14369,0,0,3676267264.0,132000000000.0,4626.469238000001,13234.42504,30366196.0,16500000.0
14537,ESH,PNG,17075.30468,0,0,135968080.0,172000000000.0,2788.551025,17166.403619999997,29126760.0,16100000.0
14538,ESH,POL,3932.897343,0,0,1649648896.0,39767932533.0,2803.0,3976.7932530000003,16961498.0,16000000.0
14539,ESH,PRT,1469.31095,0,0,72450136.0,13392197666.0,798.4130249,1339.219767,66175736.0,17700000.0
14541,ESH,QAT,6424.668549,1,0,11701781.0,63861708512.0,149.9259949,6386.170851,102233264.0,16300000.0
14543,ESH,SAU,5689.029122,1,0,71750064.0,59427215806.0,3527.26001,5942.721581,137535776.0,15500000.0
14547,ESH,SHN,4834.016376,0,0,29163980800.0,48586910191.0,774510.0,4858.691019,206071520.0,16100000.0
14548,ESH,SLE,2019.5345760000002,0,0,43626176512.0,20759180195.0,55211.69922,2075.91802,236578672.0,15700000.0
14549,ESH,SLV,7935.164218000001,0,0,143238432.0,79501443872.0,5780.833984000001,7950.144387,279314400.0,16100000.0
14550,ESH,SOM,6706.12121,0,0,635833856.0,68170988817.0,26945.45898,6817.098881999999,291678720.0,15900000.0
14552,ESH,SWE,4248.279576,0,0,1678833920.0,43027896901.0,53640.54688,4302.78969,288607264.0,16000000.0
14554,ESH,TGO,2655.607602,0,0,4779549696.0,27901777700.0,10881.99512,2790.17777,331143008.0,15400000.0
14556,ESH,TON,18045.259469999997,0,0,7436673024.0,181000000000.0,19799.83008,18071.99215,382535872.0,16200000.0
14558,ESH,TUN,2483.4457260000004,1,0,1371251200.0,24422656577.0,13608.611330000002,2442.265658,514035936.0,16400000.0
14559,ESH,TUR,4424.050369,0,0,379662816.0,44452711430.0,4324.065918,4445.271143,557107392.0,16100000.0
14561,ESH,UGA,5688.127673,0,0,460833568.0,57226667089.0,12787.49414,5722.666709,806917376.0,16100000.0
14562,ESH,URY,8126.740166,0,0,33250014.0,82450138671.0,422.2659912,8245.013867,917875776.0,15900000.0
14563,ESH,USA,7376.141634999999,0,0,750560832.0,67292702728.0,11992.0,6729.270273,1021809408.0,17700000.0
14565,ESH,VCT,5185.139946,0,0,4131311872.0,52139806263.0,8740.764648,5213.980626,1311193088.0,16100000.0
14566,ESH,VEN,5980.8446969999995,0,0,191851280.0,59002437328.0,5434.040039,5900.243733,1912473088.0,16400000.0
14569,ESH,ZMB,6404.881349,0,0,288691904.0,65142839519.0,2256.779053,6514.283952000001,4406195712.0,15900000.0
14572,ESP,ABW,7186.835198999999,0,0,72416728.0,71113517620.0,54.59999847,7111.351762,6397747200.0,16300000.0
14574,ESP,AFG,6147.662614,0,0,438782432.0,62822510516.0,6437.157227000001,6282.2510520000005,9503793152.0,15800000.0
14575,ESP,AGO,5815.768649000001,0,0,393000000000.0,57434648484.0,200706.0,5743.464848,10083514368.0,16400000.0
14579,ESP,AND,519.3864102,1,0,11590678528.0,4962957950.0,12729.7207,496.295795,12592606208.0,16900000.0
14580,ESP,ANT,6999.190895999999,0,0,6395838.5,70466940755.0,88.61499786,7046.694075,13280039936.0,16100000.0
14583,ESP,ARG,10079.656790000001,1,0,664031936.0,100000000000.0,2774.770996,10041.189390000001,19095416832.0,16200000.0
14584,ESP,ARM,3994.3176350000003,0,0,102150128.0,40391758534.0,4370.664063,4039.175853,19687004160.0,16000000.0
14586,ESP,ATG,6185.640532,0,0,119462592.0,61044437785.0,3311.111084,6104.443779,20978397184.0,16400000.0
14587,ESP,AUS,17072.920990000002,0,0,202150512.0,177000000000.0,2313.01709,17686.213630000002,22621077504.0,15600000.0
14596,ESP,AZE,4337.432463,0,0,4969825280.0,44666276280.0,11235.49219,4466.627628,44711280640.0,15700000.0
14598,ESP,BDI,5859.894504,0,0,1903340416.0,59155038327.0,2877.0,5915.503833,58576748544.0,16000000.0
14600,ESP,BEN,3645.7366490000004,0,0,4196156160.0,38326549268.0,4623.785156,3832.6549270000005,68266233856.0,15400000.0
14601,ESP,BFA,3120.5481809999997,0,0,348144992.0,31236646171.0,4093.762939,3123.6646170000004,95048482816.0,16200000.0
14604,ESP,BHR,5138.788995,0,0,537460800.0,51988604668.0,5031.210938,5198.860467,100000000000.0,16000000.0
14606,ESP,BIH,1788.526214,0,0,1296737280.0,18550458086.0,5899.841797,1855.045809,97616109568.0,15600000.0
14610,ESP,BMU,5518.254143,0,0,137811888.0,54349423164.0,2846.6521,5434.942316,20367330.0,16400000.0
14612,ESP,BRA,7821.086455,0,0,83184840.0,83811477579.0,1115.790039,8381.147758,18161312.0,15100000.0
14616,ESP,BTN,8329.724697,0,0,512708736.0,83368471518.0,4376.056152,8336.847152,19598336.0,16200000.0
14617,ESP,BWA,7674.145493000001,0,0,1521507712.0,78551881203.0,15687.99609,7855.188120000001,23212730.0,15800000.0
14619,ESP,CAN,6519.997433,0,0,111555296.0,56901268724.0,2034.9090579999997,5690.126872,28278094.0,18500000.0
14621,ESP,CCK,11802.91113,0,0,13023463424.0,118000000000.0,23605.99219,11769.40793,54716060.0,16200000.0
14622,ESP,CHE,1176.602061,0,0,278333600.0,12503722712.0,2620.013916,1250.3722710000002,46191964.0,15200000.0
14625,ESP,CHN,9592.112890999999,0,0,728333440.0,103000000000.0,5036.320801,10263.10645,34423600.0,15100000.0
14626,ESP,CIV,3795.84995,0,0,817521728.0,38993638060.0,8397.345703,3899.3638060000003,69669736.0,15700000.0
14627,ESP,CMR,4082.0201700000002,0,0,110433440.0,43380427351.0,1296.1369630000002,4338.042735,50375336.0,15200000.0
14628,ESP,COD,5579.864671,0,0,606666944.0,53372127371.0,10867.7168,5337.212737,62014152.0,16900000.0
14629,ESP,COG,5219.980015,0,0,484166912.0,53294765925.0,13186.55957,5329.476593,96231296.0,15800000.0
14630,ESP,COK,16943.13025,0,0,480174752.0,169000000000.0,6600.479004,16907.98632,124679352.0,16200000.0
14631,ESP,COL,8065.489659000001,1,0,567233920.0,80181893705.0,5010.961914,8018.1893709999995,96871968.0,16300000.0
14632,ESP,COM,7516.487201000001,0,0,18820318.0,75407395563.0,435.79998780000005,7540.739556,92400976.0,16100000.0
14635,ESP,CUB,7383.220181999999,1,0,714750592.0,74399114565.0,5274.726074,7439.911456999999,114888104.0,16100000.0
14637,ESP,CXR,12408.87305,0,0,158504896.0,124000000000.0,3392.948975,12394.63837,210075664.0,16200000.0
14640,ESP,CZE,1828.274771,0,0,425000000000.0,17752672551.0,202677.0,1775.267255,218615456.0,16700000.0
14643,ESP,DEU,1627.3460380000001,0,0,109628768.0,18713744511.0,104.0,1871.3744510000001,286212576.0,14100000.0
14648,ESP,DMA,6258.777838,0,0,2859062016.0,61907746447.0,34038.14844,6190.774645,405456448.0,16400000.0
14649,ESP,DNK,2061.479546,0,0,88041744.0,20764081271.0,58.59999847,2076.408127,421539520.0,16100000.0
14650,ESP,DOM,6775.687062000001,1,0,182000144.0,66981319393.0,4160.375,6698.131939,474782464.0,16400000.0
14651,ESP,DZA,806.5022291,0,0,324666944.0,7242110778.0,937.8460082999999,724.2110778,455364928.0,18000000.0
14652,ESP,ECU,8984.070344,1,0,587037568.0,87436969448.0,10849.50977,8743.696945,434002016.0,16600000.0
14654,ESP,EGY,3277.173762,0,0,249416880.0,33518639367.0,1242.213013,3351.863937,528040000.0,15800000.0
14655,ESP,ERI,4948.460091,0,0,46948737024.0,49628117659.0,55441.75,4962.811766,553828608.0,16100000.0
14656,ESP,ESH,1811.20177,0,0,15016142848.0,17101048007.0,33441.05469,1710.1048010000002,573724736.0,17100000.0
14657,ESP,EST,2922.209464,0,0,103875088.0,28958940769.0,687.65802,2895.894077,551170560.0,16300000.0
14660,ESP,FIN,3027.228634,0,0,172795696.0,29521288047.0,203.3690033,2952.1288050000003,18000.0,16600000.0
14662,ESP,FJI,17538.27708,0,0,4694209024.0,175000000000.0,8772.763672,17531.89071,54000.0,16200000.0
14670,ESP,FRO,2485.775694,0,0,15607887872.0,24137032225.0,93585.74219,2413.703222,84000.0,16700000.0
14673,ESP,GBR,1435.419163,0,0,170287712.0,12672609751.0,2473.165039,1267.260975,321000.0,18300000.0
14683,ESP,GEO,3883.250692,0,0,935422208.0,40150788748.0,6166.933105,4015.078875,3401000.0,15600000.0
14684,ESP,GHA,3763.5128270000005,0,0,691269120.0,44374390194.0,2042.5,4437.4390189999995,3713000.0,13700000.0
14686,ESP,GIN,3517.086131,0,0,3666235392.0,35667847189.0,111800.0938,3566.7847189999998,4644000.0,15900000.0
14688,ESP,GMB,3248.93235,0,0,867651584.0,32462181932.0,26504.24609,3246.218193,4225000.0,16200000.0
14689,ESP,GNB,3376.506875,0,0,14919595008.0,33785859026.0,32548.30078,3378.585903,4822000.0,16200000.0
14691,ESP,GRC,2289.5847440000002,0,0,141630896.0,23703941841.0,5861.411133,2370.3941839999998,5190000.0,15600000.0
14693,ESP,GRL,4187.4317009999995,0,0,2169097728.0,40449427321.0,10298.72266,4044.942732,5251000.0,16700000.0
14697,ESP,GUY,6626.798959000001,0,0,2101043456.0,65498053160.0,19458.87305,6549.805316,6015000.0,16400000.0
14701,ESP,HKG,10509.47462,0,0,835182144.0,105000000000.0,2795.043945,10542.954179999999,6658000.0,16100000.0
14702,ESP,HND,8506.448516,1,0,1577950208.0,84537830426.0,2932.649902,8453.783043000001,7096000.0,16300000.0
14703,ESP,HRV,1681.3154550000002,0,0,1469584640.0,17042520831.0,14009.167969999999,1704.2520829999999,7092000.0,16000000.0
14711,ESP,IRN,4789.651653,0,0,68708392.0,47788337719.0,54.0,4778.833772,9535000.0,16200000.0
14712,ESP,IRQ,4268.735711,0,0,1742084736.0,42969917436.0,8563.191406,4296.991744,8985000.0,16100000.0
14713,ESP,ISL,2980.694474,0,0,78625080.0,28930775123.0,3640.591064,2893.0775120000003,9231000.0,16700000.0
14714,ESP,ISR,3495.644187,0,0,1773857024.0,35449079366.0,14144.43652,3544.907937,8750000.0,15900000.0
14715,ESP,ITA,1325.826576,0,0,27486140.0,13663187037.0,1011.307983,1366.3187039999998,9321000.0,15700000.0
14719,ESP,JOR,3585.1087310000003,0,0,100000000.0,36479129220.0,700.7290039,3647.912922,13246000.0,15900000.0
14720,ESP,JPN,10684.76323,0,0,486899008.0,108000000000.0,9162.773438,10766.16474,12882000.0,16100000.0
14721,ESP,KAZ,5797.147287,0,0,13187179520.0,64139934282.0,7968.071776999999,6413.993428,13645000.0,14600000.0
14723,ESP,KGZ,6239.846192,0,0,66250056.0,62686206340.0,509.6589966,6268.620634000001,14748000.0,16100000.0
14724,ESP,KHM,10607.08064,0,0,1404763136.0,107000000000.0,9585.576172,10701.61729,15700000.0,16000000.0
14725,ESP,KIR,15403.76394,0,0,7536364544.0,154000000000.0,6136.387207,15353.354319999999,18100000.0,16200000.0
14726,ESP,KNA,6260.437962,0,0,355679552.0,61662824988.0,1798.314941,6166.282499,20100000.0,16400000.0
14727,ESP,KOR,10101.71037,0,0,3408240896.0,99984744192.0,9377.004883,9998.474419,16300000.0,16300000.0
14729,ESP,KWT,4749.120417,0,0,6937506.0,48012127203.0,89.51799774,4801.21272,21944164.0,16000000.0
14731,ESP,LBN,3467.817857,0,0,3114874368.0,35206488399.0,31544.26563,3520.64884,21212404.0,15900000.0
14734,ESP,LCA,6322.498577,0,0,40452149248.0,62472181221.0,53537.94922,6247.218122,31042862.0,16400000.0
14737,ESP,LSO,8346.039729,0,0,127645944.0,83911643770.0,3385.414063,8391.164377,27937010.0,16100000.0
14738,ESP,LTU,2606.027847,0,0,5715344384.0,26646183854.0,33969.19922,2664.618385,53304384.0,15800000.0
14740,ESP,LUX,1298.7909630000001,0,0,3597056000.0,12831731922.0,56545.92578,1283.173192,43615456.0,16400000.0
14741,ESP,LVA,2717.581432,0,0,312500256.0,27164965030.0,2326.135986,2716.4965030000003,41699148.0,16200000.0
14742,ESP,MAC,10509.6416,0,0,97270912.0,105000000000.0,366.8450012,10509.62628,45371908.0,16200000.0
14748,ESP,MDA,2660.728994,0,0,440163296.0,27031560861.0,6400.454102000001,2703.156086,53423680.0,15900000.0
14749,ESP,MDG,8405.247007,0,0,3529588992.0,84557899443.0,63422.57031,8455.789944,43453904.0,16100000.0
14750,ESP,MDV,8581.077287,0,0,11919348.0,86260004150.0,154.8760071,8626.000415,33636056.0,16100000.0
14754,ESP,MKD,2065.986461,0,0,127900856.0,21044417976.0,1383.305054,2104.441798,35995304.0,15900000.0
14755,ESP,MLI,3038.4426789999998,0,0,818978304.0,31121071474.0,12252.0,3112.1071469999997,44381172.0,15800000.0
14757,ESP,MMR,9473.031161,0,0,43925020.0,96103235767.0,433.7090149,9610.323577,45809928.0,15900000.0
14759,ESP,MNG,7991.029170999999,0,0,672667200.0,80599878157.0,27653.621089999997,8059.987816,57435596.0,16000000.0
14760,ESP,MOZ,7856.857761,0,0,802667008.0,68444835082.0,4047.479004,6844.483508,52480000.0,18600000.0
14761,ESP,MRT,2707.306131,0,0,32799535104.0,27408511858.0,796025.0,2740.851186,63669724.0,16000000.0
14763,ESP,MUS,9168.882301,0,0,220057376.0,92353673487.0,164.25,9235.367349,61427388.0,16100000.0
14765,ESP,MYS,11174.053259999999,0,0,2903763200.0,111000000000.0,8757.705078,11073.69735,80000000.0,16300000.0
14769,ESP,NER,3019.133952,0,0,13126622208.0,30403344477.0,12877.98438,3040.334448,201310800.0,16100000.0
14770,ESP,NFK,18525.52175,0,0,1584333952.0,185000000000.0,2025.281982,18545.05114,269482272.0,16200000.0
14772,ESP,NGA,3684.668754,0,0,8337507328.0,38388465737.0,20009.14063,3838.846574,254321552.0,15500000.0
