,iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,Remotenss,Trade Flow
36444,NZL,FSM,5689.503838,1,0,,56217947296,,5621.79473,16400000,
36445,NZL,GAB,15354.20533,0,0,,1.52E+11,,15233.78704,16300000,
36446,NZL,GBR,18521.31883,1,0,,1.88E+11,,18814.30267,15900000,
36447,NZL,GBRBORNEO,,1,0,,77718398915,,7771.839891,0,
36448,NZL,GBRIND,,1,0,,1.26E+11,,12647.46418,0,
36449,NZL,GBRMEDI,,1,0,,1.82E+11,,18203.04875,0,
36450,NZL,GBRPAPUA,,1,0,,44478456755,,4447.845675,0,
36451,NZL,GBRSOM,,1,0,,1.40E+11,,14044.99206,0,
36452,NZL,GBRWINDIES,,1,0,,1.28E+11,,12836.44185,0,
36453,NZL,GEL,,0,0,,47538864678,,4753.886468,0,
36454,NZL,GEO,15908.21913,0,0,,1.59E+11,,15910.87456,16200000,
36455,NZL,GHA,16317.4747,1,0,,1.54E+11,,15421.92047,17100000,
36456,NZL,GIB,19647.66239,1,0,,1.94E+11,,19442.31067,16300000,
36457,NZL,GIN,16644.44118,0,0,,1.64E+11,,16389.46571,16400000,
36458,NZL,GLP,14051.26772,0,0,,1.40E+11,,13952.79167,16300000,
36459,NZL,GMB,16938.80763,1,0,,1.67E+11,,16730.05288,16400000,
36460,NZL,GNB,16803.88272,0,0,,1.66E+11,,16589.89714,16400000,
36461,NZL,GNQ,15668.01989,0,0,,1.56E+11,,15613.64812,16200000,
36462,NZL,GRC,17503.26164,0,0,,1.75E+11,,17521.05531,16200000,
36463,NZL,GRD,13756.66538,1,0,,1.37E+11,,13664.88816,16300000,
36464,NZL,GRL,15917.62121,0,0,,1.61E+11,,16123.83922,16000000,
36465,NZL,GTM,11457.8722,0,0,,1.15E+11,,11459.25819,16200000,
36466,NZL,GUF,13932.52495,0,0,,1.38E+11,,13842.79386,16300000,
36467,NZL,GUM,,1,0,,68264414257,,6826.441426,0,
36468,NZL,GUY,13640.19351,1,0,,1.35E+11,,13549.35456,16300000,
36469,NZL,HKG,9303.177952,1,0,,94271231040,,9427.123104,16000000,
36470,NZL,HND,11747.03699,0,0,,1.17E+11,,11698.1129,16200000,
36471,NZL,HRV,18105.84706,0,0,,1.82E+11,,18239.57941,16100000,
36472,NZL,HTI,13285.57482,0,0,,1.32E+11,,13246.99393,16200000,
36473,NZL,HUN,17834.78067,0,0,,1.80E+11,,17976.80901,16000000,
36474,NZL,HWI,,1,0,,75117414760,,7511.741476,0,
36475,NZL,IDN,7638.215101,0,0,,77187709472,,7718.770947,16000000,
36476,NZL,IND,12151.42191,1,0,,1.24E+11,,12365.39282,15900000,
36477,NZL,INDOCHI,,0,0,,99098111174,,9909.811117,0,
36478,NZL,IRL,18505.51108,1,0,,1.87E+11,,18671.96126,16000000,
36479,NZL,IRN,15003.85756,0,0,,1.51E+11,,15133.39053,16000000,
36480,NZL,IRQ,15526.5935,0,0,,1.56E+11,,15600.87023,16100000,
36481,NZL,ISL,17078.86359,0,0,,1.73E+11,,17256.55625,16000000,
36482,NZL,ISR,16307.56149,1,0,,1.63E+11,,16338.50229,16100000,
36483,NZL,ITA,18460.90419,0,0,,1.85E+11,,18542.34387,16100000,
36484,NZL,ITAEAFRI,,0,0,,1.33E+11,,13345.73912,0,
36485,NZL,ITASOM,,0,0,,1.33E+11,,13345.73912,0,
36486,NZL,JAM,12849.83711,1,0,,1.66E+11,,16610.56125,12500000,
36487,NZL,JOR,16217.4781,1,0,,1.62E+11,,16236.525,16200000,
36488,NZL,JPN,9182.026387,0,0,,92766281218,,9276.628122,16000000,
36489,NZL,KAZ,14013.92565,0,0,,1.35E+11,,13546.61046,16700000,
36490,NZL,KEN,13749.10972,1,0,,1.37E+11,,13665.50737,16300000,
36491,NZL,KGZ,13562.83732,0,0,,1.37E+11,,13688.42673,16000000,
36492,NZL,KHM,9192.054298,0,0,,92325008438,,9232.500844,16100000,
36493,NZL,KIR,4553.342332,1,0,,47538864678,,4753.886468,15500000,
36494,NZL,KNA,13990.32883,1,0,,1.40E+11,,13961.76448,16200000,
36495,NZL,KOR,9747.415104,1,0,,1.00E+11,,10022.30553,15700000,
36496,NZL,KWANTU,,0,0,,1.04E+11,,10418.02993,0,
36497,NZL,KWT,15050.04789,1,0,,1.51E+11,,15090.70684,16100000,
36498,NZL,LAO,9724.758911,0,0,,99105406838,,9910.540684,15900000,
36499,NZL,LBN,16330.69799,1,0,,1.64E+11,,16368.85662,16100000,
36500,NZL,LBR,16306.7904,1,0,,1.61E+11,,16086.84073,16400000,
36501,NZL,LBY,17909.75084,0,0,,1.81E+11,,18140.50691,16000000,
36502,NZL,LCA,13945.39716,1,0,,1.39E+11,,13871.62846,16300000,
36503,NZL,LIE,,0,0,,1.87E+11,,18675.0076,0,
36504,NZL,LKA,10913.72519,0,0,,1.09E+11,,10927.0456,16200000,
36505,NZL,LSO,11633.53844,1,0,,1.15E+11,,11475.11338,16400000,
36506,NZL,LTU,17226.40824,0,0,,1.73E+11,,17332.72636,16100000,
36507,NZL,LUBECK,,0,0,,1.82E+11,,18184.43141,0,
36508,NZL,LUX,18554.25892,0,0,,1.87E+11,,18736.84532,16000000,
36509,NZL,LVA,17123.92846,0,0,,1.73E+11,,17296.82548,16000000,
36510,NZL,MAC,9670.342773,0,0,,94591078771,,9459.107877,16500000,
36511,NZL,MADEIRA,,0,0,,1.86E+11,,18603.13067,0,
36512,NZL,MANCHU,,0,0,,1.06E+11,,10582.85231,0,
36513,NZL,MAR,19333.77515,0,0,,1.91E+11,,19127.96857,16300000,
36514,NZL,MARESP,,0,0,,1.94E+11,,19378.6816,0,
36515,NZL,MCO,,0,0,,1.89E+11,,18945.53717,0,
36516,NZL,MDA,17132.73065,0,0,,1.72E+11,,17241.55863,16100000,
36517,NZL,MDG,11493.5645,0,0,,1.14E+11,,11397.51674,16300000,
36518,NZL,MDV,11229.56696,0,0,,1.13E+11,,11254.51005,16100000,
36519,NZL,MECKL,,0,0,,1.81E+11,,18098.73946,0,
36520,NZL,MEX,11080.41996,0,0,,1.11E+11,,11103.75987,16100000,
36521,NZL,MHL,5267.531552,1,0,,53888119781,,5388.811978,15800000,
36522,NZL,MKD,17719.53757,0,0,,1.78E+11,,17807.70235,16100000,
36523,NZL,MLI,17092.34691,0,0,,1.68E+11,,16819.16005,16400000,
36524,NZL,MLT,18205.7039,1,0,,1.82E+11,,18203.04875,16200000,
36525,NZL,MMR,10324.99352,0,0,,1.03E+11,,10319.05047,16200000,
36526,NZL,MNE,,0,0,,1.80E+11,,17990.44837,0,
36527,NZL,MNG,11845.9106,0,0,,1.19E+11,,11948.34957,16000000,
36528,NZL,MOZ,12082.91418,0,0,,1.30E+11,,13008.77476,15000000,
36529,NZL,MRT,17482.65514,0,0,,1.72E+11,,17241.59321,16400000,
36530,NZL,MTQ,13987.21473,0,0,,1.39E+11,,13907.19546,16300000,
36531,NZL,MUS,10707.64409,1,0,,1.06E+11,,10618.48002,16300000,
36532,NZL,MWI,12743.79733,1,0,,1.27E+11,,12679.03883,16300000,
36533,NZL,MYS,8624.273631,0,0,,88407853264,,8840.785326,15800000,
36534,NZL,NAM,12799.54294,1,0,,1.26E+11,,12551.6007,16500000,
36535,NZL,NCL,2122.829333,0,0,,22528705169,,2252.870517,15200000,
36536,NZL,NER,17011.93567,0,0,,1.68E+11,,16846.8471,16300000,
36537,NZL,NFK,1322.490798,1,0,,14938199389,,1493.819939,14300000,
36538,NZL,NFLD,,1,0,,1.62E+11,,16241.25985,0,
36539,NZL,NGA,16348.99404,1,0,,1.60E+11,,16048.45807,16500000,
36540,NZL,NIC,11678.99883,0,0,,1.16E+11,,11638.97409,16200000,
36541,NZL,NLD,18384.93713,0,0,,1.86E+11,,18565.45637,16000000,
36542,NZL,NOR,17455.90752,0,0,,1.77E+11,,17667.94582,16000000,
36543,NZL,NPL,11894.29785,0,0,,1.20E+11,,11951.96115,16100000,
36544,NZL,NRU,4402.475887,1,0,,45986321612,,4598.632161,15500000,
36545,NZL,OLDENB,,0,0,,1.84E+11,,18357.26198,0,
36546,NZL,OMN,13887.72234,0,0,,1.39E+11,,13856.90749,16200000,
36547,NZL,OTTO,,0,0,,1.72E+11,,17170.28263,0,
36548,NZL,PAK,13126.07803,1,0,,1.32E+11,,13237.02317,16000000,
36549,NZL,PAN,11961.51505,0,0,,1.20E+11,,11972.55283,16200000,
36550,NZL,PCN,5364.720215,1,0,,53405648292,,5340.564829,16200000,
36551,NZL,PER,10793.83717,0,0,,1.06E+11,,10592.68211,16500000,
36552,NZL,PHL,8022.160731,1,0,,83104750214,,8310.475021,15600000,
36553,NZL,PLW,6641.66537,1,0,,67941827390,,6794.182739,15800000,
36554,NZL,PNG,4493.607828,1,0,,44553324411,,4455.332441,16300000,
36555,NZL,POL,17653.91343,0,0,,1.77E+11,,17695.01593,16100000,
36556,NZL,PRI,13789.70454,1,0,,1.38E+11,,13761.56848,16200000,
36557,NZL,PRK,10053.90865,0,0,,1.02E+11,,10216.17609,15900000,
36558,NZL,PRT,19539.47823,0,0,,1.96E+11,,19575.1727,16100000,
36559,NZL,PRTIND,,0,0,,1.20E+11,,12041.5085,0,
36560,NZL,PRY,11061.2049,0,0,,1.09E+11,,10856.44887,16500000,
36561,NZL,PYF,4242.974336,0,0,,42975602122,,4297.560212,16000000,
36562,NZL,QAT,14538.12897,0,0,,1.46E+11,,14551.72648,16200000,
36563,NZL,REU,10786.61059,0,0,,1.07E+11,,10701.53616,16300000,
36564,NZL,RHOD,,1,0,,1.25E+11,,12451.77983,0,
36565,NZL,ROM,17395.67016,0,0,,1.75E+11,,17454.0705,16100000,
36566,NZL,RUS,15644.4248,0,0,,1.65E+11,,16547.24562,15300000,
36567,NZL,RWA,14169.15346,1,0,,1.40E+11,,14029.8919,16300000,
36568,NZL,SAU,15133.91529,0,0,,1.49E+11,,14912.95719,16400000,
36569,NZL,SDN,15431.76952,0,0,,1.54E+11,,15409.67904,16200000,
36570,NZL,SEN,17040.72635,0,0,,1.68E+11,,16829.60289,16400000,
36571,NZL,SGP,8461.286528,1,0,,85244237752,,8524.423775,16100000,
36572,NZL,SGS,,1,0,,89782914599,,8978.29146,0,
36573,NZL,SHN,13785.60461,1,0,,1.37E+11,,13652.06262,16300000,
36574,NZL,SLB,3676.959199,0,0,,38297685644,,3829.768564,15500000,
36575,NZL,SLE,16505.96262,1,0,,1.63E+11,,16282.96621,16400000,
36576,NZL,SLV,11523.57387,0,0,,1.15E+11,,11505.05607,16200000,
36577,NZL,SOM,13580.28407,0,0,,1.33E+11,,13345.73912,16500000,
36578,NZL,SPM,15906.76714,0,0,,1.60E+11,,15968.58058,16100000,
36579,NZL,SRB,,0,0,,1.79E+11,,17900.98076,0,
36580,NZL,STP,15506.36637,0,0,,1.53E+11,,15306.4296,16400000,
36581,NZL,STRAITS,,0,0,,85244237752,,8524.423775,0,
36582,NZL,SUR,13801.05418,0,0,,1.37E+11,,13706.0666,16300000,
36583,NZL,SVK,17814.11516,0,0,,1.81E+11,,18101.58045,15900000,
36584,NZL,SVN,18192.70156,0,0,,1.83E+11,,18347.44882,16000000,
36585,NZL,SWE,17389.62322,0,0,,1.74E+11,,17442.92173,16100000,
36586,NZL,SWZ,11755.85496,0,0,,1.16E+11,,11605.17631,16400000,
36587,NZL,SYC,12100.77267,1,0,,1.20E+11,,12040.61095,16300000,
36588,NZL,SYR,16243.61406,0,0,,1.63E+11,,16284.14952,16100000,
36589,NZL,SYRLBN,,0,0,,1.63E+11,,16284.14952,0,
36590,NZL,TANGER,,0,0,,1.94E+11,,19399.03571,0,
36591,NZL,TCA,13563.82583,1,0,,1.35E+11,,13542.11598,16200000,
36592,NZL,TCD,16220.84911,0,0,,1.62E+11,,16217.52458,16200000,
36593,NZL,TGO,16380.48108,0,0,,1.61E+11,,16054.60598,16500000,
36594,NZL,THA,9650.440997,0,0,,97472835896,,9747.28359,16000000,
36595,NZL,TJK,13780.75861,0,0,,1.39E+11,,13895.48841,16000000,
36596,NZL,TKM,14558.81083,0,0,,1.47E+11,,14678.75639,16000000,
36597,NZL,TLS,5930.292005,0,0,,60367488568,,6036.748857,15900000,
36598,NZL,TON,2311.648828,0,0,,24312661474,,2431.266147,15400000,
36599,NZL,TRIEST,,0,0,,1.84E+11,,18411.99704,0,
36600,NZL,TTO,13658.72572,1,0,,1.36E+11,,13580.6977,16300000,
36601,NZL,TUN,18556.12128,0,0,,1.86E+11,,18597.79023,16100000,
36602,NZL,TUR,16823.80932,0,0,,1.68E+11,,16822.19622,16200000,
36603,NZL,TUV,3544.166914,0,0,,36717156740,,3671.715674,15600000,
36604,NZL,TWN,9008.383443,0,0,,91824980422,,9182.498042,15900000,
36605,NZL,TZA,13347.47875,0,0,,1.30E+11,,13009.69855,16600000,
36606,NZL,UGA,14246.66861,1,0,,1.41E+11,,14085.71719,16400000,
36607,NZL,UKR,16794.39323,0,0,,1.71E+11,,17100.09834,15900000,
36608,NZL,ULSTER,,1,0,,1.85E+11,,18534.527,0,
36609,NZL,UNFEDMYS,,0,0,,85258013662,,8525.801366,0,
36610,NZL,URY,10318.39729,0,0,,1.01E+11,,10077.58395,16600000,
36611,NZL,USA,12765.8035,1,0,,1.32E+11,,13226.71325,15600000,
36612,NZL,USSR,,0,0,,1.65E+11,,16547.24562,0,
36613,NZL,UZB,13938.24685,0,0,,1.40E+11,,14001.06215,16100000,
36614,NZL,VAT,,0,0,,1.85E+11,,18546.47528,0,
36615,NZL,VCT,13868.45812,1,0,,1.38E+11,,13789.17844,16300000,
36616,NZL,VEN,13094.97274,0,0,,1.31E+11,,13128.99973,16100000,
36617,NZL,VIR,,1,0,,1.39E+11,,13850.41097,0,
36618,NZL,VNM,9198.087225,0,0,,99091488892,,9909.148889,15000000,
36619,NZL,VUT,2582.362821,1,0,,26893451387,,2689.345139,15500000,
36620,NZL,WDEU,,0,0,,1.86E+11,,18560.02553,0,
36621,NZL,WLF,3060.226887,0,0,,32351496799,,3235.14968,15300000,
36622,NZL,WSM,3158.278808,1,0,,33196895504,,3319.68955,15400000,
36623,NZL,YAR,,0,0,,1.45E+11,,14481.1171,0,
36624,NZL,YEM,14438.01565,0,0,,1.45E+11,,14481.1171,16100000,
36625,NZL,YMD,,0,0,,1.42E+11,,14223.3916,0,
36626,NZL,YUG,17790.12482,0,0,,1.79E+11,,17900.98076,16100000,
36627,NZL,ZAF,11698.76559,1,0,,1.18E+11,,11764.56814,16100000,
36628,NZL,ZAFCAP,,1,0,,1.13E+11,,11308.97767,0,
36629,NZL,ZAFNAT,,1,0,,1.13E+11,,11267.46493,0,
36630,NZL,ZAFORA,,1,0,,1.15E+11,,11546.72181,0,
36631,NZL,ZAFTRA,,1,0,,1.18E+11,,11804.48726,0,
36632,NZL,ZANZ,,1,0,,1.31E+11,,13072.53033,0,
36633,NZL,ZMB,13101.84718,1,0,,1.28E+11,,12829.34346,16500000,
36634,NZL,ZWE,12568.84467,1,0,,1.25E+11,,12451.77983,16300000,
36635,OLDENB,AUS,,0,0,,1.64E+11,,16403.62818,0,
36636,OLDENB,AUSVIC,,0,0,,1.63E+11,,16310.75597,0,
36637,OLDENB,AUTHUN,,1,0,,7933836697,,793.3836697,0,
36638,OLDENB,BEL,,1,0,,3674017860,,367.401786,0,
36639,OLDENB,BHS,,0,0,,75164577484,,7516.457748,0,
36640,OLDENB,BMU,,0,0,,60991954197,,6099.19542,0,
36641,OLDENB,BRB,,0,0,,73728059410,,7372.805941,0,
36642,OLDENB,CHL,,0,0,,1.22E+11,,12248.61322,0,
36643,OLDENB,DZA,,0,0,,18616175546,,1861.617555,0,
36644,OLDENB,ESP,,0,0,,16799576107,,1679.957611,0,
36645,OLDENB,FIN,,0,0,,12804953006,,1280.495301,0,
36646,OLDENB,FLK,,0,0,,1.32E+11,,13175.89399,0,
36647,OLDENB,FRA,,0,0,,6285193796,,628.5193796,0,
36648,OLDENB,GBR,,0,0,,5952296456,,595.2296456,0,
36649,OLDENB,GBRIND,,0,0,,61298484356,,6129.848436,0,
36650,OLDENB,GBRSOM,,0,0,,57687216658,,5768.721666,0,
36651,OLDENB,GMB,,0,0,,49254144021,,4925.414402,0,
36652,OLDENB,ITA,,0,0,,12899646819,,1289.964682,0,
36653,OLDENB,KEN,,0,0,,66080694926,,6608.069493,0,
36654,OLDENB,LCA,,0,0,,73827564268,,7382.756427,0,
36655,OLDENB,MWI,,0,0,,78530905160,,7853.090516,0,
36656,OLDENB,NGA,,0,0,,52098720886,,5209.872089,0,
36657,OLDENB,NLD,,0,0,,2393710160,,239.371016,0,
36658,OLDENB,NZL,,0,0,,1.84E+11,,18357.26198,0,
36659,OLDENB,SHN,,0,0,,77960806732,,7796.080673,0,
36660,OLDENB,SLE,,0,0,,53279218626,,5327.921863,0,
36661,OLDENB,SWE,,0,0,,9168820763,,916.8820763,0,
36662,OLDENB,TCA,,0,0,,74149280932,,7414.928093,0,
36663,OLDENB,TON,,0,0,,1.64E+11,,16444.09031,0,
36664,OLDENB,USA,,0,0,,72329363263,,7232.936326,0,
36665,OLDENB,VCT,,0,0,,74743399987,,7474.339999,0,
36666,OMN,ABW,13071.64101,0,0,,1.31E+11,,13136.18454,16100000,
36667,OMN,AFG,1681.850673,0,0,,15903164365,,1590.316436,17100000,
36668,OMN,AGO,5999.046681,0,0,,61058168961,,6105.816896,15900000,
36669,OMN,ALB,4039.042938,0,0,,40898130804,,4089.81308,16000000,
36670,OMN,ANT,12877.12819,0,0,,1.31E+11,,13064.27175,15900000,
36671,OMN,ARE,360.2071598,1,1,,4389123963,,438.9123963,13300000,
36672,OMN,ARG,13922.59746,0,0,,1.39E+11,,13865.74378,16200000,
36673,OMN,ARM,2272.61681,0,0,,22643468777,,2264.346878,16200000,
36674,OMN,ATG,12062.85868,0,0,,1.21E+11,,12121.68034,16100000,
36675,OMN,AUS,11239.70319,0,0,,1.17E+11,,11669.75566,15600000,
36676,OMN,AUT,4641.635376,0,0,,45967908437,,4596.790844,16300000,
36677,OMN,AUTHUN,,0,0,,45966843198,,4596.68432,0,
36678,OMN,AZE,2102.491123,0,0,,20371842625,,2037.184262,16700000,
36679,OMN,BDI,4210.99971,0,0,,43606413991,,4360.641399,15600000,
36680,OMN,BEL,5488.962205,0,0,,55110656668,,5511.065667,16100000,
36681,OMN,BEN,6122.717592,0,0,,62841092744,,6284.109274,15800000,
36682,OMN,BFA,6400.884094,0,0,,64363874503,,6436.38745,16100000,
36683,OMN,BGD,3370.530799,0,0,,32304899513,,3230.489951,16900000,
36684,OMN,BGR,3716.36791,0,0,,38671881106,,3867.188111,15500000,
36685,OMN,BHR,806.7599839,1,0,,8581541542,,858.1541542,15200000,
36686,OMN,BHS,12776.89765,0,0,,1.28E+11,,12815.68768,16100000,
36687,OMN,BIH,4296.287656,0,0,,42881872157,,4288.187216,16200000,
36688,OMN,BLR,4209.328238,0,0,,42497694979,,4249.769498,16000000,
36689,OMN,BLZ,14190.27272,0,0,,1.42E+11,,14192.1496,16200000,
36690,OMN,BMU,11327.72833,0,0,,1.14E+11,,11369.43155,16100000,
36691,OMN,BOL,14110.76051,0,0,,1.44E+11,,14425.4962,15800000,
36692,OMN,BRA,12013.37827,0,0,,1.25E+11,,12493.99714,15600000,
36693,OMN,BRB,12082.87738,0,0,,1.22E+11,,12156.34289,16100000,
36694,OMN,BRN,6465.316646,0,0,,63736412716,,6373.641272,16400000,
36695,OMN,BWA,6175.978922,0,0,,64185031771,,6418.503177,15600000,
36696,OMN,CAF,4642.543296,0,0,,47901065955,,4790.106595,15700000,
36697,OMN,CAN,11360.10489,0,0,,1.11E+11,,11056.08237,16600000,
36698,OMN,CHE,5147.625675,0,0,,51277685966,,5127.768597,16200000,
36699,OMN,CHL,14878.31941,0,0,,1.50E+11,,14987.25843,16100000,
36700,OMN,CHN,5884.11084,0,0,,61879291627,,6187.929163,15400000,
36701,OMN,CIV,6901.385845,0,0,,69854873086,,6985.487309,16000000,
36702,OMN,CMR,5287.887155,0,0,,55010817815,,5501.081782,15500000,
36703,OMN,COD,5163.188815,0,0,,56222776809,,5622.277681,14900000,
36704,OMN,COG,5589.512017,0,0,,56228113315,,5622.811332,16100000,
36705,OMN,COL,13922.27917,0,0,,1.40E+11,,14003.16984,16100000,
36706,OMN,COM,4166.80341,0,0,,42643681574,,4264.368157,15800000,
36707,OMN,CPV,8488.972512,0,0,,85624363715,,8562.436371,16000000,
36708,OMN,CRI,14459.80007,0,0,,1.45E+11,,14504.13188,16100000,
36709,OMN,CUB,13196.04006,0,0,,1.33E+11,,13323.48283,16000000,
36710,OMN,CUW,,0,0,,1.31E+11,,13064.27175,0,
36711,OMN,CYM,13533.096,0,0,,1.36E+11,,13565.42776,16100000,
36712,OMN,CYP,2697.293692,0,0,,27496197132,,2749.619713,15900000,
36713,OMN,CZE,4704.269302,0,0,,48047753628,,4804.775363,15800000,
36714,OMN,CZSK,,0,0,,48047753628,,4804.775363,0,
36715,OMN,DEU,5138.5253,0,0,,49720597110,,4972.059711,16700000,
36716,OMN,DJI,1987.959746,1,0,,21059634216,,2105.963422,15300000,
36717,OMN,DMA,12117.18899,0,0,,1.22E+11,,12190.06473,16100000,
36718,OMN,DNK,5228.539362,0,0,,51607331682,,5160.733168,16400000,
36719,OMN,DOM,12674.68493,0,0,,1.27E+11,,12731.58371,16100000,
36720,OMN,DZA,5369.350269,1,0,,54420743285,,5442.074329,16000000,
36721,OMN,ECU,14791.26286,0,0,,1.47E+11,,14710.11825,16300000,
36722,OMN,EDEU,,0,0,,49720597110,,4972.059711,0,
36723,OMN,EGY,2740.333237,1,0,,27982026134,,2798.202613,15800000,
36724,OMN,ERI,2107.423182,1,0,,22525642835,,2252.564283,15100000,
36725,OMN,ESP,5913.856959,0,0,,60354332651,,6035.433265,15800000,
36726,OMN,EST,4735.417852,0,0,,47779409950,,4777.940995,16000000,
36727,OMN,ETH,2504.213903,0,0,,26598893088,,2659.889309,15200000,
36728,OMN,FIN,4928.177014,0,0,,48241198813,,4824.119881,16500000,
36729,OMN,FJI,13871.20261,0,0,,1.38E+11,,13779.59216,16300000,
36730,OMN,FLK,13726.94068,0,0,,1.38E+11,,13849.10587,16000000,
36731,OMN,FRA,5495.836974,0,0,,56109988330,,5610.998833,15800000,
36732,OMN,FRO,6432.301118,0,0,,64270465806,,6427.046581,16200000,
36733,OMN,GAB,5738.673347,0,0,,58895555606,,5889.555561,15800000,
36734,OMN,GBR,5909.111904,0,0,,58312541015,,5831.254102,16400000,
36735,OMN,GBRIND,,0,0,,19409409668,,1940.940967,0,
36736,OMN,GBRSOM,,0,0,,20520809310,,2052.080931,0,
36737,OMN,GEO,2464.790135,0,0,,23861578143,,2386.157814,16700000,
36738,OMN,GHA,6482.824365,0,0,,47825766029,,4782.576603,21900000,
36739,OMN,GIB,6146.509186,0,0,,62105437738,,6210.543774,16000000,
36740,OMN,GIN,7572.357022,0,0,,77848199989,,7784.819999,15700000,
36741,OMN,GLP,12084.02481,0,0,,1.22E+11,,12179.11397,16000000,
36742,OMN,GMB,7800.485046,0,0,,79229874878,,7922.987488,15900000,
36743,OMN,GNB,7771.571055,0,0,,78841455028,,7884.145503,15900000,
36744,OMN,GNQ,5645.176278,0,0,,57770803407,,5777.080341,15800000,
36745,OMN,GRC,3646.050048,0,0,,36651082322,,3665.108232,16100000,
36746,OMN,GRD,12332.61851,0,0,,1.24E+11,,12415.45201,16100000,
36747,OMN,GRL,8454.425155,0,0,,85830793585,,8583.079359,15900000,
36748,OMN,GTM,14582.90779,0,0,,1.46E+11,,14599.91633,16200000,
36749,OMN,GUF,11847.72592,0,0,,1.19E+11,,11891.75487,16100000,
36750,OMN,GUY,12290.00809,0,0,,1.24E+11,,12368.46074,16100000,
36751,OMN,HKG,5786.567053,0,0,,56559918978,,5655.991898,16500000,
36752,OMN,HND,14331.76507,0,0,,1.44E+11,,14411.82678,16100000,
36753,OMN,HRV,4463.816364,0,0,,45346072651,,4534.607265,15900000,
36754,OMN,HTI,12870.55527,0,0,,1.29E+11,,12922.95333,16100000,
36755,OMN,HUN,4337.977998,0,0,,43815859006,,4381.585901,16000000,
36756,OMN,IDN,6348.604531,0,0,,61931385739,,6193.138574,16600000,
36757,OMN,IND,2106.317848,0,0,,15616599808,,1561.659981,21800000,
36758,OMN,IRL,6288.930029,0,0,,62687976229,,6268.797623,16200000,
36759,OMN,IRN,1459.204318,0,0,,15113643307,,1511.364331,15600000,
36760,OMN,IRQ,1711.898486,1,0,,17570121756,,1757.012176,15800000,
36761,OMN,ISL,7189.75995,0,0,,72031143026,,7203.114303,16100000,
36762,OMN,ISR,2442.159314,1,0,,25154404240,,2515.440424,15700000,
36763,OMN,ITA,4714.417449,0,0,,46957855969,,4695.785597,16200000,
36764,OMN,JAM,13289.73373,0,0,,42525462962,,4252.546296,50500000,
36765,OMN,JOR,2350.42769,1,0,,24078229347,,2407.822935,15800000,
36766,OMN,JPN,7692.468181,0,0,,77384372187,,7738.437219,16100000,
36767,OMN,KAZ,3140.298218,0,0,,27570443006,,2757.044301,18400000,
36768,OMN,KEN,3503.797372,0,0,,36320982087,,3632.098209,15600000,
36769,OMN,KGZ,2643.615135,0,0,,26006146436,,2600.614644,16400000,
36770,OMN,KHM,5140.021519,0,0,,50669487590,,5066.948759,16400000,
36771,OMN,KIR,12680.04738,0,0,,1.24E+11,,12413.04707,16500000,
36772,OMN,KNA,11745.37708,0,0,,1.22E+11,,12188.60834,15600000,
36773,OMN,KOR,6785.760411,0,0,,65855041629,,6585.504163,16700000,
36774,OMN,KWT,1187.125383,1,0,,12342337577,,1234.233758,15600000,
36775,OMN,LAO,4841.170787,0,0,,46011757919,,4601.175792,17000000,
36776,OMN,LBN,2458.15313,1,0,,25162472987,,2516.247299,15800000,
36777,OMN,LBR,7469.666418,0,0,,76291049342,,7629.104934,15800000,
36778,OMN,LBY,4199.739506,1,0,,45297118487,,4529.711849,15000000,
36779,OMN,LCA,12161.71364,0,0,,1.22E+11,,12229.52226,16100000,
36780,OMN,LKA,2992.233137,0,0,,29301070556,,2930.107056,16500000,
36781,OMN,LSO,6647.773526,0,0,,67582076376,,6758.207638,15900000,
36782,OMN,LTU,4523.741889,0,0,,44140638927,,4414.063893,16600000,
36783,OMN,LUX,5335.357908,0,0,,53571871089,,5357.187109,16100000,
36784,OMN,LVA,4622.180861,0,0,,46280352927,,4628.035293,16200000,
36785,OMN,MAC,5596.033691,0,0,,55976920933,,5597.692093,16200000,
36786,OMN,MAR,6308.298071,1,0,,64500871496,,6450.08715,15800000,
36787,OMN,MDA,3703.930284,0,0,,37024713749,,3702.471375,16200000,
36788,OMN,MDG,4817.641682,0,0,,48770656736,,4877.065674,16000000,
36789,OMN,MDV,2764.698879,0,0,,26889848196,,2688.98482,16600000,
36790,OMN,MEX,14477.85647,0,0,,1.47E+11,,14654.54407,16000000,
36791,OMN,MKD,3929.754108,0,0,,39849717610,,3984.971761,15900000,
36792,OMN,MLI,6871.619931,0,0,,70835480826,,7083.548083,15700000,
36793,OMN,MLT,4367.414703,0,0,,44276004940,,4427.600494,16000000,
36794,OMN,MMR,4075.892617,0,0,,39807929886,,3980.792989,16600000,
36795,OMN,MNG,5068.377577,0,0,,50189888170,,5018.988817,16300000,
36796,OMN,MOZ,5464.133278,0,0,,39800285501,,3980.02855,22200000,
36797,OMN,MRT,7476.429567,0,0,,76841021354,,7684.102135,15700000,
36798,OMN,MTQ,12127.96964,0,0,,1.22E+11,,12202.68286,16100000,
36799,OMN,MUS,4817.693035,0,0,,48677830268,,4867.783027,16000000,
36800,OMN,MWI,4864.473808,0,0,,49734677119,,4973.467712,15800000,
36801,OMN,MYS,5463.614877,0,0,,51563061636,,5156.306164,17100000,
